order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag,error
ORD-00212,CUST-0435,PROD-0137,LOC-0049,REP-0030,2023-05-11,2023-05-23,15,418.24,4375.84,3463.02,0.3025,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-01109,CUST-0551,PROD-0050,LOC-nan,REP-nan,2023-07-31,2023-08-09,33,378.66,12359.58,9405.84,0.0109,Cancelled,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-00680,CUST-0242,PROD-0104,LOC-0031,REP-0015,2023-03-07,2023-03-18,14,423.0,5298.91,2727.97,0.1068,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00566,CUST-0143,PROD-0049,LOC-0072,REP-0050,2024-10-02,2024-10-08,46,194.48,7580.91,4685.36,0.1526,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-01293,CUST-0854,PROD-0178,LOC-nan,REP-nan,2023-08-19,2023-08-27,3,126.0,356.59,284.23,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-04508,CUST-0887,PROD-0008,LOC-0070,REP-0007,2023-06-17,2023-06-19,31,401.75,11581.21,6431.23,0.0701,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-00681,CUST-0433,PROD-0166,LOC-0005,REP-0026,2023-06-03,2023-06-07,2,126.57,169.38,99.2,0.3309,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-00181,CUST-0396,PROD-0130,LOC-0058,REP-0071,2024-02-17,2024-02-23,3,203.29,470.76,224.96,0.2281,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03367,CUST-0388,PROD-0155,LOC-0057,REP-0048,2024-04-26,2024-04-28,0,322.76,6189.79,3402.19,0.3387,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04109,CUST-0648,PROD-0033,LOC-0035,REP-0036,2023-07-09,2023-07-18,50,38.0,1848.56,1330.25,0.0352,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-02517,CUST-0050,PROD-0037,LOC-0092,REP-0036,2024-02-04,2024-02-08,1,391.0,381.6,220.2,0.0246,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-04451,CUST-0548,PROD-0127,LOC-0062,REP-0059,2024-02-28,2024-03-08,39,306.0,11406.54,8687.49,0.0461,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00279,CUST-0604,PROD-0187,LOC-0050,REP-0045,2024-02-26,2024-03-07,44,223.98,8998.71,6826.76,0.0869,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03365,CUST-0452,PROD-0016,LOC-0015,REP-0024,2023-08-27,2023-09-04,29,21.34,458.76,201.1,0.2587,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-01205,CUST-0474,PROD-0185,LOC-0009,REP-0001,2024-05-27,2024-06-07,8,402.83,2142.41,1604.31,0.3352,Returned,South,CUST-9977,,ORPHANED_CUSTOMER_ID
ORD-04097,CUST-0358,PROD-0189,LOC-0081,REP-0069,2023-02-06,2023-02-07,5,115.92,519.9,338.49,0.103,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00433,CUST-0569,PROD-0124,LOC-0033,REP-0040,2024-11-27,2024-12-04,49,105.0,4040.67,2517.44,0.2208,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00290,CUST-0916,PROD-0147,LOC-0087,REP-0015,2024-06-07,2024-06-13,4,252.31,780.34,426.9,0.2268,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01028,CUST-0998,PROD-0068,LOC-0010,REP-0022,2023-07-11,2023-07-17,30,75.21,2244.79,1324.07,0.0051,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-00536,CUST-0957,PROD-0181,LOC-0037,REP-0055,2023-04-22,2023-05-02,47,489.0,18148.7,7895.92,0.2116,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-03787,CUST-0991,PROD-0039,LOC-0066,REP-0002,2023-07-27,2023-07-31,2,426.71,753.23,313.91,0.1174,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-01188,CUST-0384,PROD-0147,LOC-nan,REP-nan,2024-08-07,2024-08-12,20,309.71,4858.11,3485.64,0.0,Pending,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-00189,CUST-0980,PROD-0045,LOC-0059,REP-0069,2024-12-23,2024-12-26,34,107.63,3183.7,2116.81,0.13,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03134,CUST-0124,PROD-0030,LOC-0054,REP-0016,2024-11-22,2024-12-01,39,142.41,3482.91,2697.18,0.3729,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00707,CUST-0447,PROD-0030,LOC-0064,REP-0006,2023-02-24,2023-02-28,10,32.01,296.64,174.45,0.0733,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-01393,CUST-0210,PROD-0048,LOC-0015,REP-0006,2023-05-03,2023-05-14,19,228.57,3568.94,2809.09,0.1782,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-00271,CUST-0871,PROD-0017,LOC-0069,REP-0051,2023-12-02,2023-12-12,1,435.11,287.65,125.78,0.3389,Cancelled,East,,,ORPHANED_CUSTOMER_ID
ORD-01919,CUST-0227,PROD-0022,LOC-0010,REP-0029,2023-03-12,2023-03-17,46,183.45,7431.96,3743.85,0.1193,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04256,CUST-0878,PROD-0084,LOC-nan,REP-nan,2023-09-03,2023-09-13,22,307.12,5966.11,3156.5,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-03406,CUST-0949,PROD-0147,LOC-0068,REP-0010,2024-10-01,2024-10-07,17,238.0,3978.89,2645.15,0.0198,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-04026,CUST-0215,PROD-0061,LOC-0015,REP-0048,2024-10-07,2024-10-09,15,384.11,3476.58,2373.27,0.3966,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-00112,CUST-0659,PROD-0008,LOC-0008,REP-0062,2024-05-30,2024-06-03,40,26.47,,542.98,0.3133,Completed,West,CUST-9826,,ORPHANED_CUSTOMER_ID
ORD-01171,CUST-0083,PROD-0048,LOC-nan,REP-nan,2024-04-14,2024-04-21,11,232.99,1887.82,906.46,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-02128,CUST-0475,PROD-0032,LOC-0047,REP-0050,2023-05-25,2023-05-26,23,37.01,816.58,477.11,0.0407,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00221,CUST-0217,PROD-0049,LOC-0095,REP-0016,2024-08-24,2024-09-05,43,281.0,9787.37,7318.89,0.1918,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01294,CUST-0495,PROD-0113,LOC-nan,REP-nan,2023-08-20,2023-08-28,42,406.0,16087.66,8344.95,0.0,Cancelled,North,,True,ORPHANED_CUSTOMER_ID
ORD-00628,CUST-0980,PROD-0043,LOC-0080,REP-0021,2023-08-21,2023-08-29,24,485.0,8064.52,3378.45,0.3079,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-01361,CUST-0193,PROD-0048,LOC-nan,REP-nan,2023-06-30,2023-07-04,17,76.23,1014.96,800.89,0.2168,Pending,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-03659,CUST-0449,PROD-0022,LOC-0045,REP-0075,2024-09-04,2024-09-16,41,23.0,826.05,470.76,0.1353,Returned,East,,,ORPHANED_CUSTOMER_ID
ORD-03104,CUST-0250,PROD-0120,LOC-0043,REP-0001,2023-10-28,2023-11-02,45,273.15,9704.34,4629.74,0.2105,Returned,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-00791,CUST-0526,PROD-0167,LOC-0097,REP-0046,2024-09-27,2024-10-05,12,125.36,1024.74,434.69,0.3188,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-04125,CUST-0754,PROD-0166,LOC-0055,REP-0052,2024-11-19,2024-11-28,36,251.5,5625.25,3499.63,0.3787,Cancelled,South,,,ORPHANED_CUSTOMER_ID
ORD-00462,CUST-0107,PROD-0068,LOC-0080,REP-0020,2023-04-08,2023-04-10,31,276.47,8480.58,4738.99,0.0105,Pending,North,,,ORPHANED_CUSTOMER_ID
ORD-04587,CUST-0181,PROD-0095,LOC-0089,REP-0067,2023-06-25,2023-07-07,16,383.0,3709.95,1970.4,0.3956,Pending,South,,,ORPHANED_CUSTOMER_ID
ORD-00552,CUST-0109,PROD-0099,LOC-0007,REP-0012,2023-11-15,2023-11-25,22,272.0,5875.24,2418.23,0.0203,Returned,North,,,ORPHANED_CUSTOMER_ID
ORD-03884,CUST-0433,PROD-0164,LOC-0063,REP-0033,2024-06-25,2024-07-02,43,375.47,9905.09,7356.49,0.3865,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-01331,CUST-0147,PROD-0027,LOC-0088,REP-0030,2024-02-24,2024-03-04,35,13.64,339.81,234.34,0.2882,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00199,CUST-0015,PROD-0189,LOC-0044,REP-0038,2024-04-24,2024-04-29,13,405.36,4572.5,3166.22,0.1323,Pending,South,,,ORPHANED_CUSTOMER_ID
ORD-02814,CUST-0647,PROD-0193,LOC-0098,REP-0067,2024-07-23,2024-07-29,19,268.0,3506.42,1880.34,0.3119,Completed,Central,CUST-9319,,ORPHANED_CUSTOMER_ID
ORD-02349,CUST-0466,PROD-0151,LOC-0017,REP-0029,2023-01-08,2026-07-15,25,359.06,5925.39,3782.75,0.3399,Returned,North,,,ORPHANED_CUSTOMER_ID
ORD-00403,CUST-0089,PROD-0073,LOC-0098,REP-0057,2024-12-18,2025-01-01,5,182.06,727.24,375.21,0.2011,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-03653,CUST-0476,PROD-0081,LOC-0016,REP-0034,2024-05-22,2024-05-28,49,324.35,10731.05,5838.26,0.3248,Returned,North,,,ORPHANED_CUSTOMER_ID
ORD-02317,CUST-0429,PROD-0083,LOC-0046,REP-0041,2024-07-10,2024-07-11,37,440.63,13582.29,7520.19,0.1669,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-04962,CUST-0530,PROD-0018,LOC-0038,REP-0041,2023-04-14,2023-04-28,19,154.02,2569.07,1740.56,0.1221,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04920,CUST-0706,PROD-0102,LOC-0053,REP-0001,2023-09-26,2023-10-03,40,252.26,8649.49,6393.97,0.1428,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04140,CUST-0210,PROD-0020,LOC-nan,REP-nan,2023-07-03,2023-07-17,29,240.0,6581.21,4719.75,0.0,Cancelled,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-04650,CUST-0040,PROD-0026,LOC-0087,REP-0002,2024-09-16,2024-09-23,44,298.0,11467.13,8922.6,0.127,Returned,West,,,ORPHANED_CUSTOMER_ID
ORD-00651,CUST-0081,PROD-0109,LOC-0089,REP-0015,2023-05-02,2023-05-06,9,429.0,3642.33,1787.04,0.0569,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-04175,CUST-0917,PROD-0135,LOC-0087,REP-0074,2024-07-01,2024-07-05,13,214.3,1862.37,1424.04,0.3315,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00709,CUST-0598,PROD-0002,LOC-0068,REP-0074,2023-10-18,2023-10-21,11,376.22,2776.88,1736.38,0.329,Pending,South,,,ORPHANED_CUSTOMER_ID
ORD-04600,CUST-0501,PROD-0183,LOC-0027,REP-0026,2024-03-25,2024-03-30,34,396.15,10345.62,4313.47,0.2319,Returned,East,,,ORPHANED_CUSTOMER_ID
ORD-01659,CUST-0649,PROD-0163,LOC-0055,REP-0072,2023-11-30,2023-12-14,21,39.0,823.07,441.14,0.0022,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-04740,CUST-0902,PROD-0011,LOC-0014,REP-0048,2024-06-07,2024-06-10,47,298.06,11177.64,7097.91,0.2021,Returned,Central,,,ORPHANED_CUSTOMER_ID
ORD-03867,CUST-0165,PROD-0075,LOC-0056,REP-nan,2023-03-12,2023-03-14,27,352.32,7349.47,4168.68,0.2274,Returned,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-04146,CUST-0080,PROD-0181,LOC-0002,REP-0059,2023-11-21,2023-11-29,15,41.78,497.91,227.19,0.2055,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04167,CUST-0154,PROD-0002,LOC-0057,REP-0049,2023-02-14,2023-02-19,10,131.0,1095.64,685.19,0.1644,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00315,CUST-0811,PROD-0164,LOC-0063,REP-0041,2024-12-22,2025-01-02,26,295.0,6639.42,3512.53,0.1346,Cancelled,West,,,ORPHANED_CUSTOMER_ID
ORD-03734,CUST-0911,PROD-0034,LOC-0073,REP-0040,2023-04-22,2023-05-06,37,329.48,8989.47,6143.17,0.2626,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-04636,CUST-0298,PROD-0073,LOC-nan,REP-nan,2023-10-10,2023-10-20,29,144.0,3269.13,1388.38,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-04662,CUST-0185,PROD-0169,LOC-0084,REP-0062,2023-03-31,2023-04-14,2,279.57,558.75,277.0,0.0007,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-00114,CUST-0465,PROD-0130,LOC-0078,REP-0056,2023-10-09,2023-10-19,41,294.76,8642.1,4773.57,0.2849,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00961,CUST-0579,PROD-0012,LOC-0073,REP-0062,2023-11-13,2023-11-17,36,104.0,2371.58,1176.62,0.3717,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-03165,CUST-0698,PROD-0176,LOC-0094,REP-0004,2024-01-19,2024-02-01,38,413.02,13054.9,7025.86,0.1682,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-02982,CUST-0256,PROD-0088,LOC-0075,REP-0066,2024-04-07,2024-04-21,23,496.79,10926.85,6079.7,0.0437,Cancelled,East,,,ORPHANED_CUSTOMER_ID
ORD-03516,CUST-0049,PROD-0114,LOC-0066,REP-0070,2024-04-21,2024-04-27,1,88.8,60.55,30.99,0.3181,Cancelled,North,,,ORPHANED_CUSTOMER_ID
ORD-03620,CUST-0411,PROD-0115,LOC-0065,REP-0015,2024-06-25,2024-07-07,14,87.9,1040.47,699.04,0.1545,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01357,CUST-0647,PROD-0085,LOC-0086,REP-0014,2023-01-14,2023-01-26,22,435.73,8301.05,3338.45,0.247,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-01823,CUST-0869,PROD-0074,LOC-0040,REP-0075,2024-05-27,2024-06-01,45,341.0,10968.38,8583.49,0.2867,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-03481,CUST-0685,PROD-0196,LOC-0080,REP-0074,2024-11-16,2024-11-19,21,388.0,7768.89,5694.66,0.048,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03587,CUST-0805,PROD-0164,LOC-nan,REP-nan,2024-01-03,2024-01-15,37,183.0,5218.88,2770.62,0.232,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-03723,CUST-0941,PROD-0167,LOC-0086,REP-0009,2023-12-04,2023-12-13,43,492.0,12991.86,8633.44,0.3866,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-04716,CUST-0840,PROD-0138,LOC-nan,REP-nan,2023-11-22,2023-11-27,18,437.0,7310.88,3744.05,0.0,Completed,Unknown,CUST-9576,,ORPHANED_CUSTOMER_ID
ORD-02079,CUST-0291,PROD-0149,LOC-0091,REP-0035,2023-10-12,2023-10-19,27,19.84,466.74,362.83,0.1287,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-04462,CUST-0434,PROD-0133,LOC-0054,REP-0012,2023-05-06,2026-07-15,41,230.81,7517.57,3809.58,0.2056,Returned,West,,,ORPHANED_CUSTOMER_ID
ORD-04234,CUST-0652,PROD-0010,LOC-0075,REP-0056,2023-02-02,2023-02-03,47,43.19,1362.49,769.86,0.3288,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-00327,CUST-0270,PROD-0113,LOC-0060,REP-0034,2023-04-04,2023-04-15,35,196.0,5866.71,3241.82,0.1484,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00605,CUST-0284,PROD-0014,LOC-0025,REP-0015,2024-09-25,2024-10-01,49,493.0,19271.09,11286.82,0.203,Pending,South,,,ORPHANED_CUSTOMER_ID
ORD-04845,CUST-0332,PROD-0039,LOC-0083,REP-0074,2024-08-18,2024-08-25,28,407.61,11391.4,7907.67,0.0019,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-03286,CUST-0615,PROD-0047,LOC-0031,REP-0052,2024-05-07,2024-05-09,41,423.84,12515.23,8411.24,0.2798,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-02804,CUST-0011,PROD-0156,LOC-0065,REP-0034,2023-08-04,2023-08-09,33,172.0,3539.38,2378.89,0.3773,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-04514,CUST-0583,PROD-0086,LOC-0025,REP-0060,2023-04-14,2023-04-19,31,443.75,11830.38,7603.99,0.14,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-01372,CUST-0125,PROD-0154,LOC-0017,REP-0068,2024-05-17,2024-05-18,20,317.6,5491.94,2879.12,0.1354,Pending,Central,,,ORPHANED_CUSTOMER_ID
ORD-04431,CUST-0616,PROD-0119,LOC-0090,REP-0012,2024-03-27,2024-04-03,26,15.0,287.91,148.94,0.2772,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-01739,CUST-0716,PROD-0149,LOC-0051,REP-0071,2024-02-08,2024-02-19,25,473.86,9259.22,5986.89,0.2184,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-03110,CUST-0453,PROD-0124,LOC-0052,REP-nan,2023-04-01,2023-04-04,3,203.0,583.7,311.21,0.0423,Returned,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-02690,CUST-0424,PROD-0080,LOC-nan,REP-nan,2024-05-07,2024-05-18,15,419.0,3799.8,2336.53,0.0,Pending,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-03623,CUST-0214,PROD-0165,LOC-0003,REP-0037,2023-06-25,2023-06-26,40,288.0,11165.78,7529.17,0.0335,Cancelled,East,,,ORPHANED_CUSTOMER_ID
ORD-04103,CUST-0338,PROD-0155,LOC-0003,REP-0040,2024-01-29,2024-02-04,12,342.23,3494.44,2176.16,0.1491,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-02202,CUST-0483,PROD-0180,LOC-0016,REP-0071,2023-09-09,2023-09-13,2,201.2,298.66,199.01,0.2578,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-03729,CUST-0056,PROD-0095,LOC-0052,REP-0065,2024-04-07,2024-04-21,7,293.11,1770.88,1284.45,0.1369,Returned,South,,,ORPHANED_CUSTOMER_ID
ORD-00790,CUST-0263,PROD-0091,LOC-0054,REP-0062,2023-01-13,2023-01-23,46,38.0,1209.52,577.48,0.3158,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-02463,CUST-0927,PROD-0031,LOC-0046,REP-0031,2024-09-06,2024-09-09,9,18.09,157.14,92.02,0.0348,Cancelled,South,,,ORPHANED_CUSTOMER_ID
ORD-01449,CUST-0998,PROD-0070,LOC-0063,REP-0016,2023-08-14,2023-08-17,25,105.0,1988.3,1554.43,0.2465,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-01809,CUST-0554,PROD-0086,LOC-0099,REP-0042,2023-03-23,2023-03-29,26,83.0,1689.44,1168.54,0.2258,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00872,CUST-0591,PROD-0189,LOC-0001,REP-0040,2024-08-29,2024-09-02,48,471.29,17439.24,7864.52,0.2291,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-02136,CUST-0704,PROD-0135,LOC-0078,REP-0019,2023-02-28,2023-03-12,22,391.19,5929.66,2987.86,0.311,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-04947,CUST-0177,PROD-0189,LOC-0007,REP-0065,2024-05-11,2024-05-24,40,324.71,8615.21,5943.31,0.3367,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-02216,CUST-0680,PROD-0057,LOC-nan,REP-nan,2024-02-29,2024-03-08,33,430.72,14182.49,9269.78,0.0,Cancelled,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-01706,CUST-0717,PROD-0122,LOC-0003,REP-0005,2024-03-23,2024-03-30,28,412.48,11184.48,7091.62,0.0316,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-00074,CUST-0664,PROD-0039,LOC-0035,REP-0019,2023-09-28,2023-10-11,41,296.0,8259.49,3957.35,0.3216,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-04484,CUST-0443,PROD-0093,LOC-nan,REP-nan,2023-09-06,2023-09-16,29,261.0,7550.56,5599.31,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-01635,CUST-0520,PROD-0118,LOC-nan,REP-nan,2024-09-16,2024-09-25,36,316.61,8447.03,4336.93,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-04694,CUST-0491,PROD-0005,LOC-0060,REP-0014,2024-12-04,2024-12-13,46,446.66,13431.16,7223.56,0.3463,Cancelled,North,,,ORPHANED_CUSTOMER_ID
ORD-04555,CUST-0616,PROD-0172,LOC-0098,REP-0008,2024-05-14,2024-05-20,14,14.0,148.0,93.95,0.2545,Completed,Central,CUST-9195,,ORPHANED_CUSTOMER_ID
ORD-00093,CUST-0635,PROD-0175,LOC-0031,REP-0064,2024-06-27,2024-07-04,37,342.0,11759.74,5527.4,0.072,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-04763,CUST-0906,PROD-0064,LOC-0090,REP-0074,2024-06-02,2024-06-04,1,437.0,335.88,225.49,0.2331,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04120,CUST-0378,PROD-0073,LOC-0033,REP-0037,2024-04-24,2024-04-25,9,484.79,2624.85,1837.26,0.3984,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-02438,CUST-0689,PROD-0070,LOC-0098,REP-0013,2023-04-16,2023-04-17,1,484.37,294.4,166.26,0.3922,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-03138,CUST-0177,PROD-0086,LOC-0013,REP-0021,2024-04-14,2024-04-15,4,237.03,735.55,329.82,0.2242,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-02003,CUST-0122,PROD-0092,LOC-0075,REP-0039,2023-11-01,2023-11-09,34,367.24,8224.63,4262.98,0.3413,Returned,West,,,ORPHANED_CUSTOMER_ID
ORD-00495,CUST-0831,PROD-0077,LOC-0012,REP-0074,2023-02-08,2023-02-16,23,82.0,1691.64,1278.63,0.106,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03414,CUST-0595,PROD-0031,LOC-0037,REP-0022,2023-08-10,2023-08-24,33,480.93,11469.75,6408.25,0.2773,Completed,South,,,ORPHANED_CUSTOMER_ID
ORD-01194,CUST-0463,PROD-0173,LOC-0060,REP-0004,2024-07-28,2024-08-03,6,107.74,391.81,214.59,0.3939,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04706,CUST-0486,PROD-0123,LOC-0062,REP-0049,2024-09-06,2024-09-17,28,415.0,9555.04,4775.25,0.1784,Returned,Central,,,ORPHANED_CUSTOMER_ID
ORD-01165,CUST-0923,PROD-0009,LOC-0042,REP-0014,2024-11-05,2024-11-16,12,240.23,2343.97,1240.42,0.1869,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-04579,CUST-0159,PROD-0113,LOC-0013,REP-0034,2024-01-24,2024-01-25,17,275.02,2857.57,2132.97,0.3888,Completed,Central,,,ORPHANED_CUSTOMER_ID
ORD-01271,CUST-0330,PROD-0035,LOC-0093,REP-0039,2023-10-13,2023-10-14,26,151.77,2523.87,1990.84,0.3604,Returned,West,,,ORPHANED_CUSTOMER_ID
ORD-03394,CUST-0071,PROD-0177,LOC-0043,REP-0064,2023-05-09,2023-05-20,20,109.78,1632.87,787.96,0.2563,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01724,CUST-0434,PROD-0029,LOC-nan,REP-nan,2023-02-14,2023-02-24,23,118.52,2597.29,1978.85,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-02365,CUST-0761,PROD-0162,LOC-0074,REP-0046,2023-10-26,2023-11-08,25,424.05,7594.74,4218.96,0.2836,Pending,East,,,ORPHANED_CUSTOMER_ID
ORD-04797,CUST-0449,PROD-0133,LOC-0095,REP-0038,2024-05-16,2024-05-28,29,324.0,8286.75,4791.07,0.1183,Completed,West,,,ORPHANED_CUSTOMER_ID
ORD-00619,CUST-0754,PROD-0015,LOC-0066,REP-0047,2023-10-04,2023-10-16,40,273.51,7463.54,5337.0,0.3178,Completed,East,CUST-9020,,ORPHANED_CUSTOMER_ID
ORD-04025,CUST-0119,PROD-0114,LOC-0019,REP-nan,2023-02-09,2023-02-10,48,252.4,9862.98,4068.87,0.1859,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-01943,CUST-0931,PROD-0050,LOC-0095,REP-0001,2024-11-26,2024-12-02,44,406.4,13654.39,8990.32,0.2364,Returned,South,,,ORPHANED_CUSTOMER_ID
ORD-04344,CUST-0134,PROD-0117,LOC-0022,REP-0051,2024-09-17,2024-09-30,11,16.97,170.34,126.53,0.0875,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03089,CUST-0607,PROD-0079,LOC-0072,REP-0005,2024-09-26,2024-09-28,45,355.34,12776.25,10189.99,0.201,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-04741,CUST-0502,PROD-0110,LOC-nan,REP-nan,2023-01-03,2023-01-16,43,475.0,14907.38,8154.65,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-01407,CUST-0418,PROD-0093,LOC-nan,REP-nan,2024-04-23,2024-04-29,50,149.0,5049.16,3537.76,0.0,Completed,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-02895,CUST-0781,PROD-0064,LOC-nan,REP-nan,2024-01-25,2024-02-05,25,317.0,5358.44,4115.47,0.0,Pending,Unknown,,,ORPHANED_CUSTOMER_ID
ORD-02289,CUST-0251,PROD-0002,LOC-0083,REP-0013,2023-07-10,2023-07-14,48,348.0,11059.11,7968.26,0.339,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-03719,CUST-0002,PROD-0077,LOC-0002,REP-0005,2024-04-10,2026-07-15,26,312.07,7175.05,5069.46,0.1157,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-00870,CUST-0933,PROD-0184,LOC-0096,REP-0049,2024-12-09,2024-12-15,15,466.0,4849.96,3105.29,0.3065,Pending,West,,,ORPHANED_CUSTOMER_ID
ORD-02955,CUST-0723,PROD-0049,LOC-0086,REP-0035,2024-04-07,2024-04-10,9,124.11,1099.9,768.09,0.0153,Completed,North,,,ORPHANED_CUSTOMER_ID
ORD-01043,CUST-0480,PROD-0091,LOC-0055,REP-0060,2023-07-07,2023-07-14,28,52.0,1161.3,786.96,0.2106,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-02081,CUST-0992,PROD-0001,LOC-0020,REP-0051,2023-04-04,2023-04-16,33,80.34,2505.14,1225.01,0.0551,Completed,East,,,ORPHANED_CUSTOMER_ID
ORD-00357,CUST-0603,PROD-0079,LOC-0022,REP-0009,2024-10-03,2024-10-15,16,117.0,1215.3,637.83,0.3508,Completed,Central,,,ORPHANED_CUSTOMER_ID
