order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag,error
ORD-03592,CUST-0621,PROD-0040,LOC-nan,REP-nan,2023-05-05,2023-05-06,40,390.69,13366.29,9394.95,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03892,CUST-0591,PROD-0180,LOC-nan,REP-nan,2023-09-10,2023-09-16,43,253.0,8325.95,4819.31,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00394,CUST-0070,PROD-0130,LOC-nan,REP-nan,2024-08-09,2024-08-18,23,41.0,677.36,413.3,0.0,Cancelled,Unknown,,,ORPHANED_LOCATION_ID
ORD-03655,CUST-0094,PROD-0036,LOC-nan,REP-nan,2023-12-14,2023-12-22,36,89.9,2816.64,1348.12,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01262,CUST-0648,PROD-0013,LOC-nan,REP-nan,2023-05-15,2023-05-21,28,190.0,5024.36,3489.74,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-03025,CUST-0656,PROD-0059,LOC-nan,REP-nan,2024-09-26,2024-10-04,24,452.0,7429.51,4378.57,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-01616,CUST-0945,PROD-0099,LOC-nan,REP-nan,2024-09-02,2024-09-05,23,14.63,228.98,159.91,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01074,CUST-0300,PROD-0034,LOC-nan,REP-nan,2023-02-28,2023-03-02,4,67.72,251.32,104.92,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00734,CUST-0033,PROD-0017,LOC-nan,REP-nan,2023-02-18,2023-02-19,23,441.05,8695.57,4029.89,0.0,Returned,Unknown,CUST-9396,,ORPHANED_LOCATION_ID
ORD-00298,CUST-0243,PROD-0075,LOC-nan,REP-nan,2023-04-08,2023-04-17,9,320.42,2429.01,1546.69,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01150,CUST-0006,PROD-0151,LOC-nan,REP-nan,2024-01-27,2024-02-02,12,466.93,3371.98,1612.93,0.3982,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01974,CUST-0677,PROD-0128,LOC-nan,REP-nan,2023-12-27,2024-01-06,27,291.88,6199.79,3092.33,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00231,CUST-0096,PROD-0104,LOC-nan,REP-nan,2024-08-01,2024-08-05,45,116.8,3817.96,2822.03,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-03505,CUST-0123,PROD-0011,LOC-nan,REP-nan,2024-06-16,2024-06-20,39,212.02,5800.55,2754.35,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-01502,CUST-0308,PROD-0167,LOC-nan,REP-nan,2024-03-03,2024-03-11,39,288.09,7087.36,5201.56,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00932,CUST-0996,PROD-0095,LOC-nan,REP-nan,2023-02-22,2023-03-05,16,494.0,7252.08,3237.86,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00890,CUST-0675,PROD-0137,LOC-nan,REP-nan,2023-06-25,2023-07-02,43,5.0,190.67,148.43,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02810,CUST-0632,PROD-0151,LOC-nan,REP-nan,2023-07-26,2023-07-29,15,100.33,938.04,465.96,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-04078,CUST-0203,PROD-0114,LOC-nan,REP-nan,2023-11-05,2023-11-10,46,301.29,10760.39,7629.58,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00765,CUST-0385,PROD-0031,LOC-nan,REP-nan,2023-01-28,2023-02-09,4,152.52,585.98,267.78,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-00812,CUST-0740,PROD-0119,LOC-nan,REP-nan,2023-08-21,2023-09-02,48,108.89,4738.02,3007.7,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-04393,CUST-0845,PROD-0083,LOC-nan,REP-nan,2024-04-17,2024-04-26,31,443.48,9623.52,6670.97,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01075,CUST-0920,PROD-0057,LOC-nan,REP-nan,2024-05-05,2024-05-16,8,330.01,2559.29,1984.34,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00150,CUST-0795,PROD-0074,LOC-nan,REP-nan,2023-01-20,2023-01-25,14,418.0,4570.87,3157.99,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00706,CUST-0570,PROD-0169,LOC-nan,REP-nan,2024-06-13,2024-06-19,28,446.87,10933.3,8722.87,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00498,CUST-0043,PROD-0082,LOC-nan,REP-nan,2024-10-30,2024-11-13,39,464.0,13526.65,8831.24,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03037,CUST-0304,PROD-0140,LOC-nan,REP-nan,2023-06-08,2023-06-14,40,484.0,15526.71,12001.7,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03945,CUST-0084,PROD-0141,LOC-nan,REP-nan,2024-06-11,2024-06-19,29,187.0,3479.2,1492.87,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-00013,CUST-0952,PROD-0093,LOC-nan,REP-nan,2023-06-15,2023-06-24,50,461.6,14600.41,9338.1,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00094,CUST-0923,PROD-0074,LOC-nan,REP-nan,2024-08-20,2024-08-23,15,233.27,3143.55,1578.47,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02883,CUST-0220,PROD-0004,LOC-nan,REP-nan,2024-02-16,2024-02-27,30,122.27,2919.81,1325.72,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02095,CUST-0129,PROD-0061,LOC-nan,REP-nan,2023-02-07,2023-02-14,7,404.0,2485.64,1556.63,0.0,Cancelled,Unknown,,,ORPHANED_LOCATION_ID
ORD-01104,CUST-0608,PROD-0152,LOC-nan,REP-nan,2023-07-07,2023-07-19,50,296.0,9973.49,6021.49,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00430,CUST-0898,PROD-0140,LOC-nan,REP-nan,2023-04-11,2023-04-18,9,130.99,817.81,624.83,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02894,CUST-0936,PROD-0137,LOC-nan,REP-nan,2023-08-29,2023-09-06,5,153.0,755.25,586.99,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-00587,CUST-0265,PROD-0068,LOC-nan,REP-nan,2023-09-21,2023-09-24,50,41.63,1434.57,793.49,0.3108,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01339,CUST-0927,PROD-0199,LOC-nan,REP-nan,2024-01-19,2024-01-30,20,110.69,2088.72,926.26,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-03536,CUST-0933,PROD-0180,LOC-nan,REP-nan,2024-07-27,2024-08-04,6,331.86,1483.81,1096.59,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00288,CUST-0171,PROD-0096,LOC-nan,REP-nan,2024-12-19,2024-12-20,11,250.72,2375.4,1441.6,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-03790,CUST-0184,PROD-0193,LOC-nan,REP-nan,2023-04-08,2023-04-09,46,475.0,21020.88,11873.0,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00678,CUST-0275,PROD-0164,LOC-nan,REP-nan,2023-07-04,2023-07-05,41,353.0,9482.4,5980.9,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01742,CUST-0853,PROD-0153,LOC-nan,REP-nan,2024-12-12,2024-12-13,23,61.0,1139.13,648.16,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-01651,CUST-0714,PROD-0165,LOC-nan,REP-nan,2023-04-10,2026-07-15,28,226.0,5535.49,2249.75,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-02560,CUST-0968,PROD-0110,LOC-nan,REP-nan,2024-06-02,2024-06-06,19,282.97,3535.0,2349.15,0.0,Cancelled,Unknown,,,ORPHANED_LOCATION_ID
ORD-01336,CUST-0129,PROD-0161,LOC-nan,REP-nan,2023-11-04,2023-11-07,3,232.67,499.57,308.03,0.0,Completed,Unknown,CUST-9599,,ORPHANED_LOCATION_ID
ORD-00415,CUST-0701,PROD-0043,LOC-nan,REP-nan,2024-05-28,2024-06-06,6,201.41,965.68,642.25,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-02891,CUST-0427,PROD-0022,LOC-nan,REP-nan,2024-07-20,2024-07-25,50,141.33,5271.61,2179.59,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00253,CUST-0449,PROD-0185,LOC-nan,REP-nan,2023-05-26,2023-06-01,20,174.82,2399.58,1460.01,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00351,CUST-0600,PROD-0076,LOC-nan,REP-nan,2023-08-16,2023-08-22,15,373.38,4912.93,3513.91,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02933,CUST-0434,PROD-0130,LOC-nan,REP-nan,2023-01-30,2023-02-02,13,209.66,1892.1,1279.27,0.3058,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03980,CUST-0280,PROD-0180,LOC-nan,REP-nan,2023-02-11,2023-02-23,3,133.0,366.93,279.92,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00091,CUST-0779,PROD-0163,LOC-nan,REP-nan,2023-08-29,2023-09-09,44,460.86,12186.98,8515.12,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00027,CUST-0076,PROD-0138,LOC-nan,REP-nan,2024-04-13,2024-04-19,49,468.19,22856.43,14821.57,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00997,CUST-0649,PROD-0116,LOC-nan,REP-nan,2024-02-28,2024-03-01,32,479.0,14885.63,10046.83,0.0305,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01875,CUST-0507,PROD-0043,LOC-nan,REP-nan,2023-08-21,2023-08-31,45,396.0,12365.45,6022.55,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02585,CUST-0703,PROD-0168,LOC-nan,REP-nan,2024-10-24,2024-10-29,16,220.76,2663.25,1305.02,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-03826,CUST-0603,PROD-0026,LOC-nan,REP-nan,2024-11-07,2024-11-20,33,230.88,6235.42,2664.66,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-04488,CUST-0295,PROD-0054,LOC-nan,REP-nan,2023-12-16,2023-12-27,9,27.0,208.53,158.0,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-04839,CUST-0839,PROD-0193,LOC-nan,REP-nan,2023-04-18,2023-04-29,43,211.14,8805.74,5287.6,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-04440,CUST-0663,PROD-0175,LOC-nan,REP-nan,2024-10-18,2024-10-22,27,177.0,3136.99,2478.48,0.0,Completed,Unknown,CUST-9821,,ORPHANED_LOCATION_ID
ORD-00070,CUST-0122,PROD-0143,LOC-nan,REP-nan,2024-10-06,2024-10-17,4,80.1,216.43,168.74,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00677,CUST-0528,PROD-0117,LOC-nan,REP-nan,2024-05-31,2024-06-13,20,219.0,3438.47,1650.57,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03958,CUST-0169,PROD-0072,LOC-nan,REP-nan,2023-05-04,2023-05-06,30,223.83,6168.98,3827.59,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00388,CUST-0368,PROD-0116,LOC-nan,REP-nan,2024-11-30,2024-12-05,10,420.49,3043.51,1576.71,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-01085,CUST-0013,PROD-0032,LOC-nan,REP-nan,2023-02-09,2023-02-19,18,184.04,2439.16,1739.05,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-00222,CUST-0390,PROD-0120,LOC-nan,REP-nan,2024-05-05,2024-05-09,45,304.0,12568.41,9628.04,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00743,CUST-0895,PROD-0078,LOC-nan,REP-nan,2023-03-01,2023-03-12,46,400.54,11970.62,9445.59,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00178,CUST-0511,PROD-0132,LOC-nan,REP-nan,2023-09-12,2023-09-26,11,407.67,2809.46,1934.18,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01452,CUST-0211,PROD-0173,LOC-nan,REP-nan,2024-03-29,2024-04-01,48,444.62,14081.29,9860.81,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01371,CUST-0966,PROD-0127,LOC-nan,REP-nan,2023-12-28,2023-12-30,5,476.71,1710.44,1100.03,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01908,CUST-0424,PROD-0169,LOC-nan,REP-nan,2024-06-21,2024-07-01,36,421.05,10528.61,6787.69,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02820,CUST-0486,PROD-0171,LOC-nan,REP-nan,2023-09-15,2023-09-28,11,403.76,3433.17,2468.04,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03162,CUST-0535,PROD-0136,LOC-nan,REP-nan,2024-12-31,2025-01-03,41,412.83,15583.8,12278.3,0.0,Cancelled,Unknown,,,ORPHANED_LOCATION_ID
ORD-03419,CUST-0064,PROD-0133,LOC-nan,REP-nan,2023-11-17,2023-11-21,0,361.06,2802.19,1149.39,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00220,CUST-0618,PROD-0011,LOC-nan,REP-nan,2024-04-05,2024-04-19,24,50.77,865.36,412.08,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02414,CUST-0658,PROD-0106,LOC-nan,REP-nan,2024-02-09,2024-02-23,37,134.0,3299.29,1425.19,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00044,CUST-0251,PROD-0122,LOC-nan,REP-nan,2023-04-06,2023-04-20,49,121.26,5203.78,3760.38,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00211,CUST-0183,PROD-0138,LOC-nan,REP-nan,2024-01-20,2024-01-22,44,482.25,13796.59,6252.56,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-00355,CUST-0414,PROD-0110,LOC-nan,REP-nan,2024-08-13,2024-08-26,11,247.34,1889.83,822.49,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00368,CUST-0411,PROD-0103,LOC-nan,REP-nan,2024-01-02,2024-01-10,40,137.0,3896.16,2139.18,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00764,CUST-0061,PROD-0158,LOC-nan,REP-nan,2023-10-20,2023-10-23,12,131.5,1521.35,795.24,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02224,CUST-0288,PROD-0069,LOC-nan,REP-nan,2023-02-28,2023-03-11,49,403.21,11899.82,6765.19,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00136,CUST-0462,PROD-0027,LOC-nan,REP-nan,2024-04-05,2024-04-18,37,327.66,10564.35,6235.62,0.1286,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00048,CUST-0642,PROD-0062,LOC-nan,REP-nan,2024-05-01,2024-05-09,17,377.0,4257.68,2175.35,0.3359,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-02196,CUST-0518,PROD-0134,LOC-nan,REP-nan,2023-02-21,2023-02-26,32,423.98,10121.25,7032.4,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00671,CUST-0241,PROD-0166,LOC-nan,REP-nan,2024-01-25,2024-01-27,28,175.0,4220.19,2281.05,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00062,CUST-0287,PROD-0153,LOC-nan,REP-nan,2023-12-11,2023-12-12,32,426.22,12647.48,6132.1,0.0727,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00096,CUST-0850,PROD-0169,LOC-nan,REP-nan,2024-05-09,2024-05-11,16,193.78,2655.25,1376.35,0.1436,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-01745,CUST-0805,PROD-0190,LOC-nan,REP-nan,2024-08-17,2024-08-22,12,28.0,214.1,171.16,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00479,CUST-0825,PROD-0113,LOC-nan,REP-nan,2024-12-19,2024-12-28,7,67.28,427.11,338.56,0.0931,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-04596,CUST-0985,PROD-0030,LOC-nan,REP-nan,2023-11-24,2023-12-06,24,402.37,6193.92,2590.19,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00323,CUST-0340,PROD-0053,LOC-nan,REP-nan,2024-12-22,2024-12-23,28,471.0,12330.93,9320.97,0.066,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02054,CUST-0222,PROD-0158,LOC-nan,REP-nan,2024-05-21,2024-05-25,9,170.1,1042.24,819.49,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02406,CUST-0253,PROD-0172,LOC-nan,REP-nan,2023-11-28,2023-12-03,14,470.39,5830.77,3611.65,0.1146,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01834,CUST-0535,PROD-0147,LOC-nan,REP-nan,2023-04-12,2023-04-23,39,364.15,13230.44,7158.05,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-01324,CUST-0292,PROD-0138,LOC-nan,REP-nan,2023-06-12,2023-06-25,32,37.92,952.79,444.9,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00292,CUST-0278,PROD-0020,LOC-nan,REP-nan,2024-07-20,2024-08-02,46,371.0,14228.15,7522.72,0.1677,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03249,CUST-0211,PROD-0088,LOC-nan,REP-nan,2023-10-07,2023-10-16,23,494.33,10939.82,5261.55,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00534,CUST-0777,PROD-0110,LOC-nan,REP-nan,2024-08-15,2024-08-21,3,51.0,134.95,73.88,0.1197,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01243,CUST-0412,PROD-0148,LOC-nan,REP-nan,2024-10-25,2024-11-04,22,229.75,3475.47,2418.17,0.0,Cancelled,Unknown,CUST-9272,,ORPHANED_LOCATION_ID
ORD-00658,CUST-0119,PROD-0099,LOC-nan,REP-nan,2023-05-20,2023-05-28,49,183.82,7968.65,5489.24,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-04967,CUST-0873,PROD-0135,LOC-nan,REP-nan,2023-09-21,2023-09-23,11,497.79,3349.48,2663.96,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02324,CUST-0627,PROD-0189,LOC-nan,REP-nan,2024-06-08,2024-06-19,27,35.08,930.02,630.06,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-04918,CUST-0069,PROD-0026,LOC-nan,REP-nan,2023-02-23,2023-03-02,30,301.54,,3531.35,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01352,CUST-0341,PROD-0142,LOC-nan,REP-nan,2023-09-27,2023-10-05,28,172.07,4292.32,3425.44,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00978,CUST-0989,PROD-0179,LOC-nan,REP-nan,2023-12-17,2023-12-30,20,86.44,1487.29,844.25,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03626,CUST-0573,PROD-0168,LOC-nan,REP-nan,2023-08-27,2023-09-09,32,254.0,6724.99,4330.82,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01232,CUST-0817,PROD-0056,LOC-nan,REP-nan,2023-10-29,2023-11-12,24,16.0,332.66,183.95,0.0,Completed,Unknown,CUST-9040,,ORPHANED_LOCATION_ID
ORD-01296,CUST-0982,PROD-0178,LOC-nan,REP-nan,2023-09-27,2023-10-04,24,185.43,2802.81,1384.26,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03669,CUST-0350,PROD-0112,LOC-nan,REP-nan,2023-04-16,2023-04-22,1,387.0,260.54,128.17,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01056,CUST-0386,PROD-0121,LOC-nan,REP-nan,2023-10-13,2023-10-26,49,330.93,10225.54,4369.21,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-03143,CUST-0770,PROD-0149,LOC-nan,REP-nan,2024-06-16,2024-06-29,4,266.23,846.82,587.07,0.2048,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-00916,CUST-0192,PROD-0064,LOC-nan,REP-nan,2024-03-20,2024-03-28,19,144.7,2658.57,1519.59,0.0,Pending,Unknown,CUST-9913,,ORPHANED_LOCATION_ID
ORD-01653,CUST-0241,PROD-0132,LOC-nan,REP-nan,2024-07-28,2024-07-29,39,367.59,13580.5,8028.87,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00634,CUST-0540,PROD-0057,LOC-nan,REP-nan,2024-09-24,2024-10-08,15,225.76,3261.1,1376.23,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-01551,CUST-0783,PROD-0041,LOC-nan,REP-nan,2023-01-08,2023-01-11,24,22.0,499.74,368.39,0.0,Completed,Unknown,CUST-9227,,ORPHANED_LOCATION_ID
ORD-01973,CUST-0941,PROD-0129,LOC-nan,REP-nan,2023-09-11,2023-09-24,5,312.48,1270.54,734.17,0.1868,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01484,CUST-0961,PROD-0095,LOC-nan,REP-nan,2023-11-18,2023-11-19,28,205.0,4769.09,2697.82,0.0,Cancelled,Unknown,,,ORPHANED_LOCATION_ID
ORD-01621,CUST-0271,PROD-0152,LOC-nan,REP-nan,2023-12-20,2023-12-27,8,99.24,651.81,493.13,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01740,CUST-0603,PROD-0067,LOC-nan,REP-nan,2024-03-26,2024-03-31,33,193.68,5593.15,4234.07,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03383,CUST-0269,PROD-0131,LOC-nan,REP-nan,2024-10-16,2024-10-24,13,184.74,2285.62,1033.76,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01091,CUST-0897,PROD-0073,LOC-nan,REP-nan,2023-08-31,2023-09-04,21,287.33,4032.48,2711.47,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02255,CUST-0917,PROD-0116,LOC-nan,REP-nan,2024-06-05,2024-06-06,23,176.0,2853.51,1973.4,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-03226,CUST-0984,PROD-0011,LOC-nan,REP-nan,2024-05-18,2024-05-28,37,433.42,10255.37,6223.14,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-04521,CUST-0445,PROD-0048,LOC-nan,REP-nan,2023-04-04,2023-04-11,9,462.41,2516.99,1828.66,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-03040,CUST-0269,PROD-0111,LOC-nan,REP-nan,2024-05-08,2024-05-20,36,459.0,12036.33,9564.87,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-04382,CUST-0593,PROD-0118,LOC-nan,REP-nan,2024-08-18,2024-09-01,42,65.89,2748.01,1113.17,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01058,CUST-0332,PROD-0195,LOC-nan,REP-nan,2023-03-11,2023-03-12,2,426.0,799.15,350.52,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-04173,CUST-0307,PROD-0151,LOC-nan,REP-nan,2024-05-14,2024-05-17,45,50.71,1619.04,1164.66,0.2905,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00965,CUST-0747,PROD-0156,LOC-nan,REP-nan,2023-08-09,2023-08-22,44,328.84,10019.75,4653.36,0.0,Cancelled,Unknown,,,ORPHANED_LOCATION_ID
ORD-01021,CUST-0488,PROD-0170,LOC-nan,REP-nan,2023-05-31,2023-06-08,7,373.79,2364.82,1791.68,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-04903,CUST-0971,PROD-0195,LOC-nan,REP-nan,2023-08-20,2023-08-24,14,460.24,5968.48,3304.15,0.0,Cancelled,Unknown,,,ORPHANED_LOCATION_ID
ORD-03108,CUST-0422,PROD-0066,LOC-nan,REP-nan,2024-02-10,2024-02-20,41,100.29,2544.85,1559.37,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01030,CUST-0103,PROD-0078,LOC-nan,REP-nan,2024-08-03,2024-08-14,19,418.5,6280.89,2932.69,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-00970,CUST-0383,PROD-0022,LOC-nan,REP-nan,2024-02-15,2024-02-22,40,458.0,17411.87,9518.95,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-01554,CUST-0416,PROD-0076,LOC-nan,REP-nan,2023-10-13,2023-10-19,17,305.11,3265.13,2348.68,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-01435,CUST-0576,PROD-0022,LOC-nan,REP-nan,2023-09-05,2023-09-15,34,147.0,3461.54,1983.8,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02226,CUST-0221,PROD-0105,LOC-nan,REP-nan,2023-01-12,2023-01-24,48,151.14,5333.67,3536.76,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01887,CUST-0886,PROD-0063,LOC-nan,REP-nan,2024-09-24,2024-09-30,14,188.94,2593.05,1441.33,0.0,Returned,Unknown,,,ORPHANED_LOCATION_ID
ORD-00995,CUST-0950,PROD-0153,LOC-nan,REP-nan,2023-10-09,2023-10-11,10,315.58,2349.81,1484.47,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01102,CUST-0919,PROD-0087,LOC-nan,REP-nan,2024-02-02,2024-02-09,23,68.09,1129.45,560.86,0.2788,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-01129,CUST-0483,PROD-0097,LOC-nan,REP-nan,2024-03-11,2024-03-20,48,16.6,709.47,341.3,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-03600,CUST-0260,PROD-0164,LOC-nan,REP-nan,2024-04-29,2024-04-30,47,342.0,13091.09,6244.12,0.0,Pending,Unknown,,,ORPHANED_LOCATION_ID
ORD-00830,CUST-0400,PROD-0177,LOC-nan,REP-nan,2024-11-22,2024-12-01,14,223.82,3073.63,2009.9,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-02755,CUST-0644,PROD-0164,LOC-nan,REP-nan,2023-04-11,2023-04-22,27,204.0,5170.72,3925.46,0.0,Completed,Unknown,,,ORPHANED_LOCATION_ID
ORD-04059,CUST-0748,PROD-0040,LOC-nan,REP-nan,2023-02-03,2023-02-13,23,244.13,4333.65,2603.99,0.0,Completed,Unknown,CUST-9656,,ORPHANED_LOCATION_ID
